-5,839647	-2,6636531
-2,3383648	6,4424383
4,2117279	8,3834589
-5,5479368	-2,3836129
-5,8814607	-2,6174113
-5,195227	-2,3903849
-2,1748262	6,7482845
-5,6742141	-1,8550864
-6,0402495	-1,5289429
-4,3483118	-2,9887079
-6,0578926	-2,8004838
-2,670612	6,5907986
-5,5347561	-2,8572755
-2,4081191	6,5975257
-5,6702552	-2,8127317
-2,015185	6,4037064
-2,7834542	6,6609678
-4,8971742	-2,135002
-4,7083032	-2,7111105
-5,9235577	-2,7894694
4,696622	7,7403443
-5,9796767	-2,6522711
-2,9246448	7,2860214
-4,523215	-2,5634281
-5,6246205	-2,3806076
4,369755	7,3097154
4,6277772	8,001731
4,1221716	7,7890561
-5,7736741	-3,4191038
-2,7295362	7,3441521
-2,3280948	6,7832626
-5,1154665	-1,6192443
-4,9835727	-1,9637216
-5,4212919	-2,8382308
-5,1505865	-2,5527133
4,3007715	7,9480834
-5,3686213	-2,5623385
-5,601484	-2,9644609
-5,7495603	-3,0536075
-5,1332063	-2,647677
-2,7348019	6,5040295
-5,365593	-2,7780738
-5,2858359	-2,5009969
-4,6180826	-3,3926839
-5,7291277	-2,7045925
-3,1742308	6,6251965
-4,2595309	-3,0022229
-2,036409	6,2891843
-2,0722857	6,824718
-2,518395	6,4608873
-6,0169208	-2,6163262
-2,0771187	6,0993742
-2,8742728	6,4926318
4,8402065	7,8142984
-2,0025983	6,4842612
-5,6188566	-2,2008441
-5,4546085	-2,8296546
-4,9101184	-2,9770691
-6,4056205	-2,7921349
-2,6282258	6,1951522
4,6156323	7,916554
-6,0505486	-2,5208918
-5,4290134	-3,4230988
-4,3216764	-1,978086
-5,3920447	-2,6528445
-5,8454754	-3,3137008
-6,1126949	-2,9327126
-4,2841461	-2,2406638
-5,2633814	-3,2509866
4,8153319	8,3198696
-5,2424434	-1,8036578
-6,121733	-2,8457241
-5,8715442	-2,9500422
-2,4973684	6,8174851
-5,1513808	-2,7167249
4,2502065	8,0885846
-5,2172929	-2,4085689
-4,9521468	-2,9109652
-5,5420209	-2,882023
4,6737952	8,3374482
-5,9530901	-3,2098819
-1,8339625	5,6644871
-5,7091371	-1,9147697
4,6667499	8,0318652
-5,2555319	-3,0657311
-5,2188665	-2,4534025
4,2338878	7,1056317
-5,713577	-2,8906628
4,7241809	8,1700381
-2,3357276	6,0340229
-5,292141	-2,1233241
-2,6511429	6,1098483
-2,4861768	6,4885017
-6,6282635	-2,2917308
-5,8858997	-3,0211876
-2,8447321	7,0838772
-2,7256297	6,7688433
4,1701535	7,4292579
-2,5392976	7,0719732
-2,3581689	6,5162641
-6,0478829	-2,4278549
-2,0190406	7,6848958
-5,0777168	-2,5625774
-6,0855732	-2,9470808
-5,6615484	-2,6223517
4,9789702	8,0989338
-5,4210364	-2,6735088
-5,009316	-2,5430789
-4,7992059	-2,491931
-1,8233173	7,0789358
-5,4786096	-2,2373367
-3,0233907	7,2246529
-2,3441809	6,7078203
4,6022281	7,6098274
-2,3713711	6,533023
-4,9877361	-2,0615416
-2,5957327	6,186408
-2,0665941	6,3397452
-5,8934878	-2,9623696
-4,0948957	-2,225727
-5,0877599	-2,7643368
-6,2093509	-2,575584
-4,9372556	-1,5545137
-6,0198226	-2,0422115
-6,3165864	-2,1419066
-5,9882164	-2,5959803
4,4711171	7,6425831
-5,6014762	-3,106013
-5,4823008	-2,3268667
-5,5740392	-2,4592616
-2,279189	6,9177873
4,3299778	7,5113697
-5,2233349	-2,0546345
-5,7651485	-2,5838967
4,6419173	7,7584272
-6,0842935	-2,811993
-5,4266321	-3,3053785
-5,3328682	-2,3855941
-5,3305425	-2,1504539
-4,4122475	-2,736573
-2,4199838	6,2346369
-5,627973	-2,6023578
-5,8506147	-3,047951
-2,3121384	6,2848297
-2,6116222	6,5122494
-5,7771613	-2,3327575
-5,9953741	-2,7960955
-2,078313	6,8456737
-5,383105	-2,3634856
-4,5984215	-2,8799171
-5,8206894	-2,3471562
-2,6426619	6,0812341
-5,6573494	-2,1555706
-4,9826461	-1,4697341
-4,7822668	-1,8065137
4,7650534	7,6818681
-2,1718813	6,8102319
-3,2508544	6,8017411
-5,3791114	-2,9583328
-5,9114433	-2,1626565
4,2855709	7,4816297
-5,1849201	-2,3194639
-2,1625885	5,7363104
-2,446361	6,7448432
4,9379105	7,8425653
-5,3266165	-3,0579235
-2,4606452	6,3193956
-5,4779412	-2,1386744
4,9171082	7,9783773
-5,9216631	-2,6117967
-2,5493171	6,8171254
-5,1433609	-2,2863875
-5,5183053	-3,4906792
-5,9583964	-2,8076972
-5,3245561	-2,6739183
-2,3564635	6,5049318
4,4488677	8,007469
-2,6075894	5,9858928
4,0281425	7,751946
-2,2207242	6,1334467
-2,1811456	5,8987692
-4,5352236	-2,1750779
-5,3765007	-2,2301449
-2,0817037	6,5804076
-4,5020259	-2,6015129
-2,877729	6,5250765
-4,5914485	-3,0842941
-5,0673612	-2,7566601
4,167616	8,0528647
4,2587363	7,8081658
-4,6833553	-3,1396014
-4,7577467	-2,1246286
-6,4830402	-2,3286605
-6,5428846	-3,4836458
4,6854205	8,2510181
-5,4847395	-2,6080526
-2,3177583	6,3437369
-6,4183713	-2,1646864
4,5398555	7,5675283
-4,7572315	-2,5885731
4,3684022	7,5114908
-5,2959583	-2,9074166
-4,8147889	-2,2393234
-2,7359907	7,0522952
-5,527272	-1,9268274
-2,6774381	6,3146522
-5,7131809	-2,5902925
-5,1603023	-2,709688
-5,7639255	-2,593748
4,6724815	7,6807196
-6,0904102	-3,4575087
4,5926465	7,6166202
-5,6110342	-3,1219553
-2,1666372	6,0488783
-5,572101	-2,6466243
-6,1511648	-3,2335566
-5,6934357	-2,3708952
4,3095904	7,8469133
-4,7678038	-2,0164913
-5,8269072	-2,8652561
-5,2015147	-2,2846837
-2,271237	6,4897543
4,7962738	7,8379982
-5,0271943	-2,5000843
4,1370625	7,7734732
4,3184231	7,3567576
-4,9223602	-3,0871772
-4,8851124	-1,9619499
-5,5895796	-2,632956
4,3442416	7,8975942
-5,8632442	-2,5087542
-5,4366389	-2,8559433
-4,9170237	-2,7014453
-5,0381893	-1,9512388
-2,8900973	6,7495205
-1,8060395	6,6135849
-2,2924016	6,0828797
-5,0838488	-2,2640584
-1,8817224	6,4064844
4,348162	7,3343214
-5,7130943	-3,1559265
4,6970577	8,1916365
-2,2052521	6,0501463
-5,98819	-3,0504603
-4,8933589	-2,2847441
-6,0223444	-2,6351137
-2,8315142	6,1865908
-5,2963205	-2,0615875
-5,1246978	-2,3308401
-4,6290216	-2,9839339
-2,2117167	6,2424172
4,7204992	7,0234471
-5,5502503	-1,7219357
-2,1433301	6,7061384
-4,9493419	-3,2972125
-6,4214194	-2,011126
-2,1020502	6,5624861
-5,7399091	-2,4759338
-4,4474544	-2,6779949
-6,2232056	-2,7305448
-2,4262439	6,4661913
-4,5638251	-2,8735674
4,5711651	7,8600075
-5,0353105	-2,0627249
-4,8877387	-1,6732041
-4,1051045	-1,9728229
-6,5281054	-2,4462641
-5,6671105	-3,1447971
-5,2933676	-2,5450645
-5,7711055	-2,7007218
-4,8843658	-2,1249768
4,6388632	7,6655782
-5,2160301	-2,554852
-6,1922927	-3,8974557
-4,567835	-2,6209942
-5,132608	-2,0713021
-1,9544261	5,7272314
-2,655617	6,9377194
-5,6892079	-3,0193694
-2,3260329	6,7790383
-6,221876	-2,8731293
-5,8369179	-1,5562301
-2,3457105	6,9428853
4,1035186	7,5447719
-2,9871227	6,4133027
-4,9473723	-2,5137751
-5,3940446	-2,6126183
-5,6875952	-2,674455
-1,7780299	6,0320118
-2,4735909	6,6533452
-5,4165978	-2,1594067
-5,6360552	-3,1560239
-4,8138093	-3,2391177
-5,4673413	-2,4917123
-6,140553	-3,4078937
-5,4212535	-3,4021306
-2,023161	6,4823274
-5,4683004	-2,0921346
4,4574774	7,5475575
-5,5275089	-2,2970721
4,466197	7,3788777
4,6266128	7,441652
-2,6089707	6,3482179
-5,8879417	-2,1619644
-6,1694736	-1,6305333
-4,2041998	-2,9383669
-4,9071864	-2,4034967
-6,0325968	-2,7373176
-2,1437979	7,0495581
-2,318305	5,7006234
4,6659468	8,1698499
-5,9242209	-2,9858743
-1,9225228	6,4886563
-5,5382193	-2,8451319
-2,392392	6,6005565
-6,1391567	-1,6970671
-2,48456	6,3715063
-1,7325491	5,4199413
-2,1243985	6,4465965
-5,4694557	-2,4830547
-5,139387	-1,8818098
-2,6875785	6,1668688
-4,9762933	-1,6704358
-2,4487605	7,2911036
-5,9168805	-1,364101
-4,7557634	-2,6868717
-2,8647031	5,5099092
-2,0439908	7,1473398
-5,7276485	-2,1820045
-5,1940929	-3,1373691
-2,7578279	6,7054665
4,4392555	7,927696
-2,3187243	6,5635341
-5,893122	-2,4694965
-2,6652532	6,1354396
4,7361929	7,6472421
-2,4866498	6,5629268
-2,0841156	6,4503543
-4,6034107	-3,1475542
4,6105346	7,0973117
-5,7658987	-2,9042302
-2,2646809	6,7052284
-5,2738507	-2,1985787
-5,3931322	-2,4886812
-4,846183	-2,0326313
-2,4613593	6,2690016
-2,2050688	5,9704976
-4,9713535	-2,1263056
-5,1694908	-2,4882434
4,8375787	8,0856385
-4,8965915	-2,6934478
-2,3242071	7,3901473
-4,9028415	-2,2666535
-5,3028345	-2,5151087
-2,5059327	5,7996778
-2,0540381	6,250403
-5,522963	-2,31651
-5,6190116	-2,4211163
-4,8935185	-2,0752267
-4,9761556	-2,9802616
-6,1113304	-2,4441618
-5,9028119	-2,9167557
-2,3445605	6,0081299
-6,4860973	-2,7172809
-5,349084	-2,7805186
-2,2811307	6,6813031
-6,5493953	-3,1164777
-5,8553589	-2,2453838
-5,3047986	-2,7679676
-5,4246271	-2,4575507
-4,3371396	-1,8534862
-5,1908769	-1,808338
-5,0280898	-2,0890984
-2,6241756	6,4381157
-4,826353	-2,2192153
4,7874231	7,4660322
-5,3448921	-2,3229757
-5,3509955	-2,3972085
-4,7875583	-1,9562905
-5,4729586	-3,5060912
-4,357316	-1,686045
-5,7899321	-3,8488644
-6,200679	-2,2388822
-2,0072397	6,4579196
4,3960469	7,4771974
-5,8917375	-2,9255973
-5,5008114	-2,5461715
4,3026282	7,8604618
-5,6203688	-2,9366326
-2,1544872	6,497813
4,4494952	7,6453796
-4,8555278	-3,3817711
-1,823329	5,7494291
4,9720666	7,9098386
-5,2684254	-2,5157551
-6,3479675	-2,450272
-2,257804	6,9768302
